,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Year,Month,Day,lat,lng,county_name,state_name,population,Population
1316,AL121953,HAZEL,19531011.0,0.0,,EX,33.8,69.8,55.0,,,,,,,,,,,,,,1953,10,11,33.1,-69.1,Dare,North Carolina,,34178
1317,AL121953,HAZEL,19531011.0,600.0,,EX,35.0,68.1,50.0,,,,,,,,,,,,,,1953,10,11,35.0,-68.0,Nantucket,Massachusetts,,10124
1318,AL121953,HAZEL,19531011.0,1200.0,,EX,36.2,65.5,50.0,,,,,,,,,,,,,,1953,10,11,36.0,-65.1,Nantucket,Massachusetts,,10124
1319,AL121953,HAZEL,19531011.0,1800.0,,EX,37.8,62.6,50.0,,,,,,,,,,,,,,1953,10,11,37.1,-62.1,Nantucket,Massachusetts,,10124
1320,AL121953,HAZEL,19531012.0,0.0,,EX,39.3,59.7,50.0,,,,,,,,,,,,,,1953,10,12,39.0,-59.1,Washington,Maine,,32715
1321,AL121953,HAZEL,19531012.0,600.0,,EX,40.9,56.5,50.0,,,,,,,,,,,,,,1953,10,12,40.1,-56.1,Washington,Maine,,32715
1322,AL121953,HAZEL,19531012.0,1200.0,,EX,43.0,53.0,50.0,,,,,,,,,,,,,,1953,10,12,43.0,-53.0,Washington,Maine,,32715
1323,AL121953,HAZEL,19531012.0,1800.0,,EX,46.0,49.0,55.0,,,,,,,,,,,,,,1953,10,12,46.0,-49.0,Washington,Maine,,32715
1324,AL121953,HAZEL,19531013.0,0.0,,EX,49.0,45.5,60.0,,,,,,,,,,,,,,1953,10,13,49.0,-45.1,Washington,Maine,,32715
1325,AL121953,HAZEL,19531013.0,600.0,,EX,51.5,42.7,65.0,,,,,,,,,,,,,,1953,10,13,51.1,-42.1,Washington,Maine,,32715
1326,AL121953,HAZEL,19531013.0,1200.0,,EX,53.0,42.0,65.0,,,,,,,,,,,,,,1953,10,13,53.0,-42.0,Washington,Maine,,32715
1327,AL121953,HAZEL,19531013.0,1800.0,,EX,54.0,41.7,65.0,,,,,,,,,,,,,,1953,10,13,54.0,-41.1,Washington,Maine,,32715
1328,AL121953,HAZEL,19531014.0,0.0,,EX,54.9,41.2,65.0,,,,,,,,,,,,,,1953,10,14,54.1,-41.0,Washington,Maine,,32715
1329,AL121953,HAZEL,19531014.0,600.0,,EX,55.5,40.5,65.0,,,,,,,,,,,,,,1953,10,14,55.1,-40.1,Washington,Maine,,32715
1330,AL121953,HAZEL,19531014.0,1200.0,,EX,56.0,39.5,65.0,,,,,,,,,,,,,,1953,10,14,56.0,-39.1,Washington,Maine,,32715
1331,AL121953,HAZEL,19531014.0,1800.0,,EX,56.5,38.0,65.0,,,,,,,,,,,,,,1953,10,14,56.1,-38.0,Washington,Maine,,32715
1332,AL121953,HAZEL,19531015.0,0.0,,EX,57.0,36.0,65.0,,,,,,,,,,,,,,1953,10,15,57.0,-36.0,Washington,Maine,,32715
1333,AL121953,HAZEL,19531015.0,600.0,,EX,57.5,33.5,65.0,,,,,,,,,,,,,,1953,10,15,57.1,-33.1,Washington,Maine,,32715
1334,AL121953,HAZEL,19531015.0,1200.0,,EX,58.2,32.0,65.0,,,,,,,,,,,,,,1953,10,15,58.0,-32.0,Washington,Maine,,32715
1335,AL121953,HAZEL,19531015.0,1800.0,,EX,59.3,30.8,60.0,,,,,,,,,,,,,,1953,10,15,59.0,-30.1,Washington,Maine,,32715
1336,AL121953,HAZEL,19531016.0,0.0,,EX,60.8,30.0,55.0,,,,,,,,,,,,,,1953,10,16,60.1,-30.0,Washington,Maine,,32715
1337,AL121953,HAZEL,19531016.0,600.0,,EX,61.9,29.3,50.0,,,,,,,,,,,,,,1953,10,16,61.1,-29.1,Washington,Maine,,32715
1338,AL121953,HAZEL,19531016.0,1200.0,,EX,62.5,28.1,45.0,,,,,,,,,,,,,,1953,10,16,62.1,-28.0,Washington,Maine,,32715
1339,AL031954,ALICE,19540624.0,1200.0,,TS,22.2,93.7,50.0,,,,,,,,,,,,,,1954,06,24,22.0,-93.1,Cameron,Texas,,412917
1340,AL031954,ALICE,19540624.0,1800.0,,TS,22.8,94.5,55.0,,,,,,,,,,,,,,1954,06,24,22.1,-94.1,Cameron,Texas,,412917
1341,AL031954,ALICE,19540625.0,0.0,,HU,23.5,95.4,65.0,,,,,,,,,,,,,,1954,06,25,23.1,-95.1,Cameron,Texas,,412917
1342,AL031954,ALICE,19540625.0,600.0,,HU,24.2,96.3,80.0,,,,,,,,,,,,,,1954,06,25,24.0,-96.0,Cameron,Texas,,412917
1343,AL031954,ALICE,19540625.0,1200.0,,HU,24.8,97.2,95.0,,,,,,,,,,,,,,1954,06,25,24.1,-97.0,Cameron,Texas,,412917
1344,AL031954,ALICE,19540625.0,1400.0,L,HU,25.0,97.6,95.0,,,,,,,,,,,,,,1954,06,25,25.0,-97.1,Cameron,Texas,,412917
1345,AL031954,ALICE,19540625.0,1800.0,,HU,25.6,98.1,70.0,,,,,,,,,,,,,,1954,06,25,25.1,-98.0,Cameron,Texas,,412917
1346,AL031954,ALICE,19540626.0,0.0,,TS,26.6,99.0,50.0,,,,,,,,,,,,,,1954,06,26,26.1,-99.0,Starr,Texas,,61582
1347,AL031954,ALICE,19540626.0,600.0,,TS,27.8,99.8,40.0,,,,,,,,,,,,,,1954,06,26,27.1,-99.1,Zapata,Texas,,14223
1348,AL031954,ALICE,19540626.0,1200.0,,TS,28.8,100.6,35.0,,,,,,,,,,,,,,1954,06,26,28.1,-100.1,Dimmit,Texas,,10111
1349,AL031954,ALICE,19540626.0,1800.0,,TD,29.4,101.5,30.0,,,,,,,,,,,,,,1954,06,26,29.1,-101.1,Kinney,Texas,,3608
1350,AL031954,ALICE,19540627.0,0.0,,TD,29.7,102.7,25.0,,,,,,,,,,,,,,1954,06,27,29.1,-102.1,Terrell,Texas,,950
1351,AL031954,ALICE,19540627.0,600.0,,TD,30.0,104.0,25.0,,,,,,,,,,,,,,1954,06,27,30.0,-104.0,Presidio,Texas,,7756
1352,AL051954,BARBARA,19540727.0,1200.0,,TD,27.8,90.1,25.0,,,,,,,,,,,,,,1954,07,27,27.1,-90.0,Terrebonne,Louisiana,,0
1353,AL051954,BARBARA,19540727.0,1800.0,,TD,28.0,90.3,30.0,,,,,,,,,,,,,,1954,07,27,28.0,-90.0,Jefferson,Louisiana,,0
1354,AL051954,BARBARA,19540728.0,0.0,,TD,28.2,90.5,30.0,,,,,,,,,,,,,,1954,07,28,28.0,-90.1,Terrebonne,Louisiana,,0
1355,AL051954,BARBARA,19540728.0,600.0,,TS,28.3,90.7,35.0,,,,,,,,,,,,,,1954,07,28,28.1,-90.1,Terrebonne,Louisiana,,0
1356,AL051954,BARBARA,19540728.0,1200.0,,TS,28.3,91.1,40.0,,,,,,,,,,,,,,1954,07,28,28.1,-91.0,Terrebonne,Louisiana,,0
1357,AL051954,BARBARA,19540728.0,1800.0,,TS,28.5,91.5,50.0,,,,,,,,,,,,,,1954,07,28,28.1,-91.1,Terrebonne,Louisiana,,0
1358,AL051954,BARBARA,19540729.0,0.0,,TS,28.7,92.0,50.0,,,,,,,,,,,,,,1954,07,29,28.1,-92.0,Iberia,Louisiana,,0
1359,AL051954,BARBARA,19540729.0,600.0,,TS,29.2,92.5,50.0,,,,,,,,,,,,,,1954,07,29,29.0,-92.1,Iberia,Louisiana,,0
1360,AL051954,BARBARA,19540729.0,1000.0,L,TS,29.7,92.8,50.0,999.0,,,,,,,,,,,,,1954,07,29,29.1,-92.1,Iberia,Louisiana,,0
1361,AL051954,BARBARA,19540729.0,1200.0,,TS,29.9,93.0,50.0,999.0,,,,,,,,,,,,,1954,07,29,29.1,-93.0,Cameron,Louisiana,,0
1362,AL051954,BARBARA,19540729.0,1800.0,,TS,30.4,93.7,40.0,1002.0,,,,,,,,,,,,,1954,07,29,30.1,-93.1,Cameron,Louisiana,,0
1363,AL051954,BARBARA,19540730.0,0.0,,TD,30.7,94.6,30.0,,,,,,,,,,,,,,1954,07,30,30.1,-94.1,Orange,Texas,,82337
1364,AL051954,BARBARA,19540730.0,600.0,,TD,31.0,95.6,25.0,,,,,,,,,,,,,,1954,07,30,31.0,-95.1,Trinity,Texas,,14687
1365,AL051954,BARBARA,19540730.0,1200.0,,TD,31.5,96.7,25.0,,,,,,,,,,,,,,1954,07,30,31.1,-96.1,Madison,Texas,,13739
1366,AL061954,CAROL,19540825.0,1200.0,,TD,23.8,75.0,30.0,,,,,,,,,,,,,,1954,08,25,23.1,-75.0,Miami Dade,Florida,,0
1367,AL061954,CAROL,19540825.0,1800.0,,TD,25.0,75.5,30.0,,,,,,,,,,,,,,1954,08,25,25.0,-75.1,Miami Dade,Florida,,0
1368,AL061954,CAROL,19540826.0,0.0,,TS,26.1,76.0,35.0,,,,,,,,,,,,,,1954,08,26,26.0,-76.0,Palm Beach,Florida,,1337065
1369,AL061954,CAROL,19540826.0,600.0,,TS,27.0,76.3,40.0,,,,,,,,,,,,,,1954,08,26,27.0,-76.0,Martin,Florida,,147876
1370,AL061954,CAROL,19540826.0,1200.0,,TS,27.8,76.4,45.0,,,,,,,,,,,,,,1954,08,26,27.1,-76.1,Martin,Florida,,147876
1371,AL061954,CAROL,19540826.0,1800.0,,TS,28.5,76.3,45.0,1002.0,,,,,,,,,,,,,1954,08,26,28.1,-76.0,St. Lucie,Florida,,280487
1372,AL061954,CAROL,19540827.0,0.0,,TS,29.0,76.2,45.0,,,,,,,,,,,,,,1954,08,27,29.0,-76.0,St. Lucie,Florida,,280487
1373,AL061954,CAROL,19540827.0,600.0,,TS,29.3,76.3,50.0,1002.0,,,,,,,,,,,,,1954,08,27,29.1,-76.0,St. Lucie,Florida,,280487
1374,AL061954,CAROL,19540827.0,1200.0,,TS,29.6,76.4,60.0,995.0,,,,,,,,,,,,,1954,08,27,29.1,-76.1,St. Lucie,Florida,,280487
1375,AL061954,CAROL,19540827.0,1800.0,,HU,29.8,76.5,70.0,984.0,,,,,,,,,,,,,1954,08,27,29.1,-76.1,St. Lucie,Florida,,280487
1376,AL061954,CAROL,19540828.0,0.0,,HU,30.0,76.7,80.0,981.0,,,,,,,,,,,,,1954,08,28,30.0,-76.1,Brunswick,North Carolina,,110237
1377,AL061954,CAROL,19540828.0,600.0,,HU,30.2,76.9,85.0,,,,,,,,,,,,,,1954,08,28,30.0,-76.2,Brunswick,North Carolina,,110237
1378,AL061954,CAROL,19540828.0,1200.0,,HU,30.3,77.2,85.0,975.0,,,,,,,,,,,,,1954,08,28,30.1,-77.0,Charleston,South Carolina,,357492
1379,AL061954,CAROL,19540828.0,1800.0,,HU,30.4,77.4,85.0,,,,,,,,,,,,,,1954,08,28,30.1,-77.1,Charleston,South Carolina,,357492
1380,AL061954,CAROL,19540829.0,0.0,,HU,30.4,77.5,85.0,,,,,,,,,,,,,,1954,08,29,30.1,-77.1,Charleston,South Carolina,,357492
1381,AL061954,CAROL,19540829.0,600.0,,HU,30.3,77.6,80.0,,,,,,,,,,,,,,1954,08,29,30.1,-77.1,Charleston,South Carolina,,357492
1382,AL061954,CAROL,19540829.0,1200.0,,HU,30.5,77.7,80.0,,,,,,,,,,,,,,1954,08,29,30.1,-77.1,Charleston,South Carolina,,357492
1383,AL061954,CAROL,19540829.0,1800.0,,HU,30.8,77.8,80.0,,,,,,,,,,,,,,1954,08,29,30.1,-77.1,Charleston,South Carolina,,357492
1384,AL061954,CAROL,19540830.0,0.0,,HU,31.1,77.8,80.0,,,,,,,,,,,,,,1954,08,30,31.0,-77.1,Brunswick,North Carolina,,110237
1385,AL061954,CAROL,19540830.0,600.0,,HU,31.6,77.7,85.0,,,,,,,,,,,,,,1954,08,30,31.1,-77.1,Brunswick,North Carolina,,110237
1386,AL061954,CAROL,19540830.0,1200.0,,HU,32.2,77.6,90.0,,,,,,,,,,,,,,1954,08,30,32.0,-77.1,Brunswick,North Carolina,,110237
1387,AL061954,CAROL,19540830.0,1800.0,,HU,33.0,77.2,95.0,962.0,,,,,,,,,,,,,1954,08,30,33.0,-77.0,New Hanover,North Carolina,,206047
1388,AL061954,CAROL,19540831.0,0.0,,HU,34.2,76.1,95.0,960.0,,,,,,,,,,,,,1954,08,31,34.0,-76.0,Carteret,North Carolina,,67426
1389,AL061954,CAROL,19540831.0,600.0,,HU,36.6,74.1,100.0,,,,,,,,,,,,,,1954,08,31,36.1,-74.0,Dare,North Carolina,,34178
1390,AL061954,CAROL,19540831.0,1200.0,,HU,39.5,72.8,100.0,955.0,,,,,,,,,,,,,1954,08,31,39.1,-72.1,Suffolk,New York,,1500074
1391,AL061954,CAROL,19540831.0,1400.0,L,HU,40.9,72.2,100.0,955.0,,,,,,,,,,,,,1954,08,31,40.1,-72.0,Suffolk,New York,,1500074
1392,AL061954,CAROL,19540831.0,1500.0,L,HU,41.3,72.0,100.0,957.0,,,,,,,,,,,,,1954,08,31,41.0,-72.0,New London,Connecticut,,273226
1393,AL061954,CAROL,19540831.0,1800.0,,EX,43.1,71.4,80.0,970.0,,,,,,,,,,,,,1954,08,31,43.0,-71.1,Rockingham,New Hampshire,,295963
1394,AL061954,CAROL,19540901.0,0.0,,EX,46.2,70.9,50.0,987.0,,,,,,,,,,,,,1954,09,01,46.0,-70.2,Somerset,Maine,,51925
1395,AL061954,CAROL,19540901.0,600.0,,EX,48.5,70.5,40.0,992.0,,,,,,,,,,,,,1954,09,01,48.1,-70.1,Aroostook,Maine,,71373
1396,AL071954,DOLLY,19540831.0,1200.0,,TS,20.5,68.6,35.0,,,,,,,,,,,,,,1954,08,31,20.1,-68.1,Miami Dade,Florida,,0
1397,AL071954,DOLLY,19540831.0,1800.0,,TS,22.3,69.4,40.0,,,,,,,,,,,,,,1954,08,31,22.1,-69.1,Miami Dade,Florida,,0
1398,AL071954,DOLLY,19540901.0,0.0,,TS,24.6,69.7,50.0,,,,,,,,,,,,,,1954,09,01,24.1,-69.1,Miami Dade,Florida,,0
1399,AL071954,DOLLY,19540901.0,600.0,,TS,26.6,69.8,60.0,,,,,,,,,,,,,,1954,09,01,26.1,-69.1,Palm Beach,Florida,,1337065
1400,AL071954,DOLLY,19540901.0,1200.0,,HU,28.8,69.8,70.0,,,,,,,,,,,,,,1954,09,01,28.1,-69.1,Carteret,North Carolina,,67426
1401,AL071954,DOLLY,19540901.0,1800.0,,HU,31.7,69.8,75.0,,,,,,,,,,,,,,1954,09,01,31.1,-69.1,Dare,North Carolina,,34178
1402,AL071954,DOLLY,19540902.0,0.0,,HU,34.6,69.3,70.0,994.0,,,,,,,,,,,,,1954,09,02,34.1,-69.0,Dare,North Carolina,,34178
1403,AL071954,DOLLY,19540902.0,600.0,,HU,37.0,67.3,65.0,,,,,,,,,,,,,,1954,09,02,37.0,-67.0,Nantucket,Massachusetts,,10124
1404,AL071954,DOLLY,19540902.0,1200.0,,HU,39.7,63.8,65.0,,,,,,,,,,,,,,1954,09,02,39.1,-63.1,Nantucket,Massachusetts,,10124
1405,AL071954,DOLLY,19540902.0,1800.0,,EX,42.1,60.5,65.0,,,,,,,,,,,,,,1954,09,02,42.0,-60.1,Washington,Maine,,32715
1406,AL071954,DOLLY,19540903.0,0.0,,EX,44.3,56.4,60.0,,,,,,,,,,,,,,1954,09,03,44.0,-56.1,Washington,Maine,,32715
1407,AL071954,DOLLY,19540903.0,600.0,,EX,45.8,51.9,55.0,,,,,,,,,,,,,,1954,09,03,45.1,-51.1,Washington,Maine,,32715
1408,AL071954,DOLLY,19540903.0,1200.0,,EX,46.8,47.4,50.0,,,,,,,,,,,,,,1954,09,03,46.1,-47.1,Washington,Maine,,32715
1409,AL071954,DOLLY,19540903.0,1800.0,,EX,47.6,42.9,45.0,,,,,,,,,,,,,,1954,09,03,47.1,-42.1,Washington,Maine,,32715
1410,AL071954,DOLLY,19540904.0,0.0,,EX,48.3,38.3,45.0,,,,,,,,,,,,,,1954,09,04,48.0,-38.0,Washington,Maine,,32715
1411,AL071954,DOLLY,19540904.0,600.0,,EX,48.5,33.5,45.0,,,,,,,,,,,,,,1954,09,04,48.1,-33.1,Washington,Maine,,32715
1412,AL071954,DOLLY,19540904.0,1200.0,,EX,48.5,28.5,45.0,,,,,,,,,,,,,,1954,09,04,48.1,-28.1,Washington,Maine,,32715
1413,AL071954,DOLLY,19540904.0,1800.0,,EX,48.5,23.5,40.0,,,,,,,,,,,,,,1954,09,04,48.1,-23.1,Washington,Maine,,32715
1414,AL081954,EDNA,19540905.0,0.0,,TD,19.8,65.3,25.0,,,,,,,,,,,,,,1954,09,05,19.1,-65.0,Miami Dade,Florida,,0
1415,AL081954,EDNA,19540905.0,600.0,,TD,20.1,66.2,30.0,,,,,,,,,,,,,,1954,09,05,20.0,-66.0,Miami Dade,Florida,,0
1416,AL081954,EDNA,19540905.0,1200.0,,TS,20.5,67.1,35.0,,,,,,,,,,,,,,1954,09,05,20.1,-67.0,Miami Dade,Florida,,0
1417,AL081954,EDNA,19540905.0,1800.0,,TS,20.9,68.0,40.0,,,,,,,,,,,,,,1954,09,05,20.1,-68.0,Miami Dade,Florida,,0
1418,AL081954,EDNA,19540906.0,0.0,,TS,21.2,68.9,45.0,,,,,,,,,,,,,,1954,09,06,21.0,-68.2,Miami Dade,Florida,,0
1419,AL081954,EDNA,19540906.0,600.0,,TS,21.4,69.7,45.0,,,,,,,,,,,,,,1954,09,06,21.1,-69.1,Miami Dade,Florida,,0
1420,AL081954,EDNA,19540906.0,1200.0,,TS,21.5,70.4,50.0,,,,,,,,,,,,,,1954,09,06,21.1,-70.1,Miami Dade,Florida,,0
1421,AL081954,EDNA,19540906.0,1800.0,,TS,21.7,71.0,50.0,,,,,,,,,,,,,,1954,09,06,21.1,-71.0,Miami Dade,Florida,,0
1422,AL081954,EDNA,19540907.0,0.0,,TS,22.0,71.5,55.0,,,,,,,,,,,,,,1954,09,07,22.0,-71.1,Miami Dade,Florida,,0
1423,AL081954,EDNA,19540907.0,600.0,,TS,22.4,72.1,60.0,,,,,,,,,,,,,,1954,09,07,22.1,-72.0,Miami Dade,Florida,,0
1424,AL081954,EDNA,19540907.0,1200.0,,HU,22.9,72.8,65.0,995.0,,,,,,,,,,,,,1954,09,07,22.1,-72.1,Miami Dade,Florida,,0
1425,AL081954,EDNA,19540907.0,1800.0,,HU,23.6,73.5,70.0,992.0,,,,,,,,,,,,,1954,09,07,23.1,-73.1,Miami Dade,Florida,,0
1426,AL081954,EDNA,19540908.0,0.0,,HU,24.2,74.3,75.0,990.0,,,,,,,,,,,,,1954,09,08,24.0,-74.0,Miami Dade,Florida,,0
1427,AL081954,EDNA,19540908.0,600.0,,HU,24.8,74.8,80.0,,,,,,,,,,,,,,1954,09,08,24.1,-74.1,Miami Dade,Florida,,0
1428,AL081954,EDNA,19540908.0,1200.0,,HU,25.5,75.2,85.0,979.0,,,,,,,,,,,,,1954,09,08,25.1,-75.0,Miami Dade,Florida,,0
1429,AL081954,EDNA,19540908.0,1800.0,,HU,26.3,75.4,95.0,968.0,,,,,,,,,,,,,1954,09,08,26.1,-75.1,Palm Beach,Florida,,1337065
1430,AL081954,EDNA,19540909.0,0.0,,HU,26.9,75.6,95.0,,,,,,,,,,,,,,1954,09,09,26.1,-75.1,Palm Beach,Florida,,1337065
1431,AL081954,EDNA,19540909.0,600.0,,HU,27.6,76.0,100.0,,,,,,,,,,,,,,1954,09,09,27.1,-76.0,Martin,Florida,,147876
1432,AL081954,EDNA,19540909.0,1200.0,,HU,28.2,76.4,105.0,,,,,,,,,,,,,,1954,09,09,28.0,-76.1,St. Lucie,Florida,,280487
1433,AL081954,EDNA,19540909.0,1800.0,,HU,28.8,76.5,110.0,945.0,,,,,,,,,,,,,1954,09,09,28.1,-76.1,St. Lucie,Florida,,280487
1434,AL081954,EDNA,19540910.0,0.0,,HU,29.6,76.3,110.0,,,,,,,,,,,,,,1954,09,10,29.1,-76.0,St. Lucie,Florida,,280487
1435,AL081954,EDNA,19540910.0,600.0,,HU,30.5,76.1,110.0,,,,,,,,,,,,,,1954,09,10,30.1,-76.0,Brunswick,North Carolina,,110237
1436,AL081954,EDNA,19540910.0,1200.0,,HU,31.5,75.9,110.0,,,,,,,,,,,,,,1954,09,10,31.1,-75.2,Carteret,North Carolina,,67426
1437,AL081954,EDNA,19540910.0,1800.0,,HU,32.7,75.5,110.0,,,,,,,,,,,,,,1954,09,10,32.1,-75.1,Carteret,North Carolina,,67426
1438,AL081954,EDNA,19540911.0,0.0,,HU,34.0,74.8,110.0,943.0,,,,,,,,,,,,,1954,09,11,34.0,-74.1,Dare,North Carolina,,34178
1439,AL081954,EDNA,19540911.0,600.0,,HU,36.0,73.8,105.0,,,,,,,,,,,,,,1954,09,11,36.0,-73.1,Dare,North Carolina,,34178
1440,AL081954,EDNA,19540911.0,1200.0,,HU,38.1,72.5,100.0,,,,,,,,,,,,,,1954,09,11,38.0,-72.1,Ocean,New Jersey,,579162
1441,AL081954,EDNA,19540911.0,1800.0,,HU,41.1,70.7,95.0,950.0,,,,,,,,,,,,,1954,09,11,41.0,-70.1,Nantucket,Massachusetts,,10124
1442,AL081954,EDNA,19540911.0,1830.0,L,HU,41.4,70.5,95.0,950.0,,,,,,,,,,,,,1954,09,11,41.1,-70.1,Nantucket,Massachusetts,,10124
1443,AL081954,EDNA,19540911.0,1900.0,L,HU,41.7,70.3,95.0,952.0,,,,,,,,,,,,,1954,09,11,41.1,-70.0,Nantucket,Massachusetts,,10124
1444,AL081954,EDNA,19540911.0,1930.0,L,HU,41.9,70.1,90.0,954.0,,,,,,,,,,,,,1954,09,11,41.1,-70.0,Nantucket,Massachusetts,,10124
1445,AL081954,EDNA,19540912.0,0.0,,EX,43.8,68.1,70.0,,,,,,,,,,,,,,1954,09,12,43.1,-68.0,Knox,Maine,,39664
1446,AL081954,EDNA,19540912.0,600.0,,EX,48.7,64.0,60.0,,,,,,,,,,,,,,1954,09,12,48.1,-64.0,Washington,Maine,,32715
1447,AL081954,EDNA,19540912.0,1200.0,,EX,52.4,60.5,60.0,,,,,,,,,,,,,,1954,09,12,52.1,-60.1,Aroostook,Maine,,71373
1448,AL081954,EDNA,19540912.0,1800.0,,EX,54.5,58.0,60.0,,,,,,,,,,,,,,1954,09,12,54.1,-58.0,Aroostook,Maine,,71373
1449,AL081954,EDNA,19540913.0,0.0,,EX,56.3,56.5,60.0,,,,,,,,,,,,,,1954,09,13,56.0,-56.1,Aroostook,Maine,,71373
1450,AL081954,EDNA,19540913.0,600.0,,EX,57.9,55.5,60.0,,,,,,,,,,,,,,1954,09,13,57.1,-55.1,Aroostook,Maine,,71373
1451,AL081954,EDNA,19540913.0,1200.0,,EX,59.0,54.5,60.0,,,,,,,,,,,,,,1954,09,13,59.0,-54.1,Aroostook,Maine,,71373
1452,AL081954,EDNA,19540913.0,1800.0,,EX,59.5,53.0,60.0,,,,,,,,,,,,,,1954,09,13,59.1,-53.0,Aroostook,Maine,,71373
1453,AL081954,EDNA,19540914.0,0.0,,EX,59.4,51.0,60.0,,,,,,,,,,,,,,1954,09,14,59.1,-51.0,Aroostook,Maine,,71373
1454,AL081954,EDNA,19540914.0,600.0,,EX,59.0,48.9,50.0,,,,,,,,,,,,,,1954,09,14,59.0,-48.1,Aroostook,Maine,,71373
1455,AL101954,FLORENCE,19540910.0,1200.0,,TD,22.5,94.5,30.0,,,,,,,,,,,,,,1954,09,10,22.1,-94.1,Cameron,Texas,,412917
1456,AL101954,FLORENCE,19540910.0,1800.0,,TS,22.5,94.8,35.0,,,,,,,,,,,,,,1954,09,10,22.1,-94.1,Cameron,Texas,,412917
1457,AL101954,FLORENCE,19540911.0,0.0,,TS,22.4,95.0,45.0,,,,,,,,,,,,,,1954,09,11,22.1,-95.0,Cameron,Texas,,412917
1458,AL101954,FLORENCE,19540911.0,600.0,,TS,22.3,95.2,45.0,,,,,,,,,,,,,,1954,09,11,22.1,-95.0,Cameron,Texas,,412917
1459,AL101954,FLORENCE,19540911.0,1200.0,,TS,22.0,95.3,45.0,,,,,,,,,,,,,,1954,09,11,22.0,-95.0,Cameron,Texas,,412917
1460,AL101954,FLORENCE,19540911.0,1800.0,,TS,21.5,95.5,45.0,,,,,,,,,,,,,,1954,09,11,21.1,-95.1,Cameron,Texas,,412917
1461,AL101954,FLORENCE,19540912.0,0.0,,TS,21.0,95.9,50.0,1001.0,,,,,,,,,,,,,1954,09,12,21.0,-95.2,Cameron,Texas,,412917
1462,AL101954,FLORENCE,19540912.0,600.0,,TS,20.6,96.4,55.0,,,,,,,,,,,,,,1954,09,12,20.1,-96.1,Cameron,Texas,,412917
1463,AL101954,FLORENCE,19540912.0,1100.0,L,TS,20.4,96.8,55.0,,,,,,,,,,,,,,1954,09,12,20.1,-96.1,Cameron,Texas,,412917
1464,AL101954,FLORENCE,19540912.0,1200.0,,TS,20.4,97.0,55.0,,,,,,,,,,,,,,1954,09,12,20.1,-97.0,Cameron,Texas,,412917
1465,AL101954,FLORENCE,19540912.0,1800.0,,TD,20.2,97.8,30.0,,,,,,,,,,,,,,1954,09,12,20.0,-97.1,Cameron,Texas,,412917
1466,AL121954,GILDA,19540924.0,1800.0,,TS,14.1,75.8,35.0,,,,,,,,,,,,,,1954,09,24,14.0,-75.1,Miami Dade,Florida,,0
1467,AL121954,GILDA,19540925.0,0.0,,TS,14.3,76.9,35.0,,,,,,,,,,,,,,1954,09,25,14.1,-76.2,Miami Dade,Florida,,0
1468,AL121954,GILDA,19540925.0,600.0,,TS,14.4,78.2,40.0,,,,,,,,,,,,,,1954,09,25,14.1,-78.0,Miami Dade,Florida,,0
1469,AL121954,GILDA,19540925.0,1200.0,,TS,14.6,79.6,40.0,,,,,,,,,,,,,,1954,09,25,14.1,-79.1,Miami Dade,Florida,,0
1470,AL121954,GILDA,19540925.0,1800.0,,TS,14.9,81.4,45.0,,,,,,,,,,,,,,1954,09,25,14.2,-81.1,Monroe,Florida,,73981
1471,AL121954,GILDA,19540926.0,0.0,,TS,15.5,83.0,50.0,,,,,,,,,,,,,,1954,09,26,15.1,-83.0,Monroe,Florida,,73981
1472,AL121954,GILDA,19540926.0,600.0,,TS,16.0,84.2,55.0,,,,,,,,,,,,,,1954,09,26,16.0,-84.0,Monroe,Florida,,73981
1473,AL121954,GILDA,19540926.0,1200.0,,TS,16.3,85.2,60.0,,,,,,,,,,,,,,1954,09,26,16.1,-85.0,Monroe,Florida,,73981
1474,AL121954,GILDA,19540926.0,1800.0,,TS,16.5,86.0,60.0,,,,,,,,,,,,,,1954,09,26,16.1,-86.0,Monroe,Florida,,73981
1475,AL121954,GILDA,19540927.0,0.0,,TS,16.6,86.8,55.0,998.0,,,,,,,,,,,,,1954,09,27,16.1,-86.1,Monroe,Florida,,73981
1476,AL121954,GILDA,19540927.0,600.0,,TS,16.6,87.2,55.0,,,,,,,,,,,,,,1954,09,27,16.1,-87.0,Monroe,Florida,,73981
1477,AL121954,GILDA,19540927.0,1200.0,,TS,16.6,87.8,55.0,,,,,,,,,,,,,,1954,09,27,16.1,-87.1,Monroe,Florida,,73981
1478,AL121954,GILDA,19540927.0,1700.0,L,TS,16.7,88.4,55.0,,,,,,,,,,,,,,1954,09,27,16.1,-88.1,Monroe,Florida,,73981
1479,AL121954,GILDA,19540927.0,1800.0,,TS,16.7,88.6,55.0,,,,,,,,,,,,,,1954,09,27,16.1,-88.1,Monroe,Florida,,73981
1480,AL121954,GILDA,19540928.0,0.0,,TS,16.9,89.2,45.0,,,,,,,,,,,,,,1954,09,28,16.1,-89.0,Monroe,Florida,,73981
